player,position,role,lineup_order,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,TEAM
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400211,342,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,11,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,200.0,151.0,1,0,20150504,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,130,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,1,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,129.0,216.0,1,1,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,84,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,5,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-45.0,48.0,1,0,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,267,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,1,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-164.0,134.0,1,1,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,189,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,7,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-100.0,236.0,1,0,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,164,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,10,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-76.0,257.0,1,0,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,161,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,10,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,2.0,-2.0,1,1,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,324,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,8,56,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,24.0,83.0,1,1,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,417,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,10,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,4.0,1,0,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400212,414,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,11,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,7.0,1,1,20150506,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,52,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,7,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-205.0,149.0,1,1,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,195,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,5,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-213.0,118.0,1,1,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,402,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,0,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20.0,-37.0,201.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,346,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,4,40,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,4.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,315,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,6,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-22.0,11.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,303,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,7,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,48.0,254.0,1,1,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,283,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,9,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-7.0,23.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,269,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,10,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,81.0,167.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,511,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,1,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-10.0,26.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,498,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,3,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-60.0,247.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,447,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,8,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-3.0,-1.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,415,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,11,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-21.0,11.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400213,411,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,11,45,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-4.0,22.0,1,0,20150508,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,50,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,5,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,92.0,170.0,1,0,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,20,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,9,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,136.0,53.0,1,0,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,6,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,11,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-134.0,74.0,1,0,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,246,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,0,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-11.0,27.0,1,0,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,196,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,4,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,0.0,26.0,1,0,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,180,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,6,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,155.0,4.0,1,1,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,136,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,9,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-15.0,0.0,1,0,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,111,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,11,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-52.0,235.0,1,0,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,281,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,8,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-169.0,198.0,1,0,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400214,278,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,8,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-122.0,137.0,1,1,20150510,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,113,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,0,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,103.0,236.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,111,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-215.0,135.0,1,0,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,70,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,3,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-8.0,4.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,52,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,6,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-114.0,168.0,1,0,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,50,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,7,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,7.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,3,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,11,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,154.0,-2.0,1,0,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,225,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,3,50,Missed Shot,Pullup Bank shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8.0,77.0,45.0,1,0,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,210,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,5,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,122.0,238.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,372,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,3,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,135.0,160.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,369,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,3,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-198.0,176.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,328,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,7,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,0.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,322,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,7,54,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,166.0,61.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,558,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,0,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,228.0,15.0,1,0,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,450,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,9,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-157.0,-11.0,1,0,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,444,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,10,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,1.0,1,1,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400215,431,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,10,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,187.0,170.0,1,0,20150512,CLE,CHI,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400216,42,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,7,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-180.0,162.0,1,1,20150514,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400216,40,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,7,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-168.0,30.0,1,1,20150514,CHI,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,121,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,0,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,12.0,1,0,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,109,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,1,36,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,6.0,1,0,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,107,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,1,39,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-5.0,64.0,1,0,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,74,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,3,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20.0,206.0,25.0,1,0,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,69,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,4,22,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,234.0,72.0,1,1,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,33,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,7,40,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-226.0,72.0,1,1,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,289,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,7,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,179.0,194.0,1,0,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,287,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,8,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,12.0,1,1,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,281,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,8,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-106.0,143.0,1,1,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400301,419,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,8,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21.0,152.0,151.0,1,0,20150520,ATL,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,105,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,1,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,236.0,47.0,1,0,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,103,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,2,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9.0,89.0,37.0,1,1,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,94,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,3,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,11.0,1,1,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,23,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,8,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,-35.0,101.0,1,0,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,12,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,9,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-153.0,201.0,1,1,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,3,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,11,22,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,-19.0,78.0,1,1,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,248,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,0,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-193.0,1.0,1,0,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,246,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,0,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,47.0,55.0,1,0,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,383,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,1,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20.0,-187.0,83.0,1,0,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,309,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,6,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,-2.0,1,1,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400304,261,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,11,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,192.0,165.0,1,1,20150526,CLE,ATL,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,97,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,3,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,7.0,26.0,1,1,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,83,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,4,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-70.0,255.0,1,1,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,51,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,7,17,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-185.0,205.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,12,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,10,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,0.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,10,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,10,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,31.0,63.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,223,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,2,9,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-49.0,17.0,1,1,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,218,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,3,8,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,1.0,31.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,190,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,6,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-106.0,113.0,1,1,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,144,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,11,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,129.0,126.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,322,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-198.0,142.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,304,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,5,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-128.0,123.0,1,1,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,292,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,6,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-37.0,31.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,266,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,9,56,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11.0,-73.0,94.0,1,1,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,259,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,10,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-146.0,134.0,1,1,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,255,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,11,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-70.0,252.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,421,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,4,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-202.0,154.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,413,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,5,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,113.0,236.0,1,1,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,380,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,9,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,-5.0,178.0,1,0,20150604,GSW,CLE,Cavaliers
Kyrie Irving,PG,starter,1,Shot Chart Detail,41400401,378,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,4,9,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,7.0,14.0,1,1,20150604,GSW,CLE,Cavaliers
