GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0042400405,207,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,9,55,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,215,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,319,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,3,1,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-7,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,327,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,2,38,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,362,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,165,197,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,430,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,9,18,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,64,54,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,447,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,8,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,602,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,11,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-4,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,616,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,10,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,21,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,627,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,10,14,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,12,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,663,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,8,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-229,125,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,734,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,4,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,21,1,1,20250616,OKC,IND
Shot Chart Detail,0042400404,12,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,11,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,36,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,23,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,9,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,13,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,41,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,8,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,27,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,142,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,1,56,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,21,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,145,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,1,21,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-4,109,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,195,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,10,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,15,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,320,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,3,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,25,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,323,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,3,19,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,20,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,349,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,1,37,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,31,107,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,388,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,10,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,238,40,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,404,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,8,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,29,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,422,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,7,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-67,245,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,517,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,1,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,45,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,521,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,0,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,66,174,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,571,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,10,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,147,1,0,20250613,IND,OKC
Shot Chart Detail,0042400403,26,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,10,31,Made Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,28,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,28,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,9,59,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,13,126,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,33,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,9,28,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-64,113,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,40,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,9,1,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-48,120,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,197,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,11,37,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,33,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,201,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,11,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-37,279,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,254,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,8,37,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,26,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,353,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,2,54,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,20,38,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,420,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,10,45,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-31,47,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,521,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,2,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,15,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,527,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,1,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,191,179,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,598,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,9,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-162,87,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,699,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,1,9,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,5,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,745,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,0,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,1,20250611,IND,OKC
Shot Chart Detail,0042400402,9,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,11,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,201,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,34,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,8,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,9,265,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,47,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,7,22,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,218,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,8,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,51,198,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,296,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,3,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,49,24,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,304,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,3,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,-6,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,314,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,2,14,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,50,85,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,338,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,0,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,255,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,410,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,8,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,32,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,414,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,8,17,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-80,50,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,622,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,8,41,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,87,40,1,0,20250608,OKC,IND
Shot Chart Detail,0042400401,35,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,8,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-2,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,47,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,7,56,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-36,137,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,232,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,9,19,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-51,105,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,317,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,5,31,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,342,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,3,49,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,2,184,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,385,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,0,28,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,82,79,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,420,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,10,4,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,53,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,427,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,9,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-206,21,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,431,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,9,14,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,446,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,7,29,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,15,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,504,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,2,48,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,18,130,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,514,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,1,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-83,251,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,540,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,0,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-19,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,574,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,9,50,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,23,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,712,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,0,48,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,18,1,1,20250605,OKC,IND
Shot Chart Detail,0042400407,13,1626167,Myles Turner,1610612754,Indiana Pacers,1,11,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-158,180,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,291,1626167,Myles Turner,1610612754,Indiana Pacers,2,4,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,70,140,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,299,1626167,Myles Turner,1610612754,Indiana Pacers,2,3,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-99,229,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,415,1626167,Myles Turner,1610612754,Indiana Pacers,3,8,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,119,237,1,1,20250622,OKC,IND
Shot Chart Detail,0042400406,14,1626167,Myles Turner,1610612754,Indiana Pacers,1,11,31,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-28,84,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,22,1626167,Myles Turner,1610612754,Indiana Pacers,1,10,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,23,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,51,1626167,Myles Turner,1610612754,Indiana Pacers,1,8,5,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,41,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,197,1626167,Myles Turner,1610612754,Indiana Pacers,2,10,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,21,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,201,1626167,Myles Turner,1610612754,Indiana Pacers,2,9,41,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,25,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,332,1626167,Myles Turner,1610612754,Indiana Pacers,2,2,2,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,20,47,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,371,1626167,Myles Turner,1610612754,Indiana Pacers,3,10,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,56,208,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,375,1626167,Myles Turner,1610612754,Indiana Pacers,3,10,25,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,2,242,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,419,1626167,Myles Turner,1610612754,Indiana Pacers,3,7,47,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20250619,IND,OKC
Shot Chart Detail,0042400405,31,1626167,Myles Turner,1610612754,Indiana Pacers,1,9,33,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,10,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,71,1626167,Myles Turner,1610612754,Indiana Pacers,1,6,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,16,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,197,1626167,Myles Turner,1610612754,Indiana Pacers,2,10,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,12,71,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,424,1626167,Myles Turner,1610612754,Indiana Pacers,3,9,52,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-9,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,441,1626167,Myles Turner,1610612754,Indiana Pacers,3,8,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,212,1,0,20250616,OKC,IND
Shot Chart Detail,0042400404,9,1626167,Myles Turner,1610612754,Indiana Pacers,1,11,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,89,20,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,45,1626167,Myles Turner,1610612754,Indiana Pacers,1,8,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,5,160,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,57,1626167,Myles Turner,1610612754,Indiana Pacers,1,7,40,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,5,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,233,1626167,Myles Turner,1610612754,Indiana Pacers,2,7,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-44,257,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,240,1626167,Myles Turner,1610612754,Indiana Pacers,2,6,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,21,258,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,293,1626167,Myles Turner,1610612754,Indiana Pacers,2,5,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-129,239,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,394,1626167,Myles Turner,1610612754,Indiana Pacers,3,9,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-4,253,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,414,1626167,Myles Turner,1610612754,Indiana Pacers,3,8,7,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-109,143,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,592,1626167,Myles Turner,1610612754,Indiana Pacers,4,9,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-86,245,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,707,1626167,Myles Turner,1610612754,Indiana Pacers,4,0,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-29,266,1,0,20250613,IND,OKC
Shot Chart Detail,0042400403,17,1626167,Myles Turner,1610612754,Indiana Pacers,1,11,5,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,59,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,48,1626167,Myles Turner,1610612754,Indiana Pacers,1,8,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-16,270,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,103,1626167,Myles Turner,1610612754,Indiana Pacers,1,4,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,0,20250611,IND,OKC
